id,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
34536,25.3,53.1,41.4,Sandy,Rice,20.0,3.7,20.0,20-20
4760,26.1,78.7,57.1,Clayey,Wheat,41.0,2.7,1.3,Urea
44329,19.5,72.4,41.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
4789,25.7,70.2,55.8,Clayey,Wheat,43.8,2.7,4.4,Urea
49718,26.1,69.4,50.3,Silty,Potato,10.0,26.0,26.0,10-26-26
26759,20.1,61.5,41.0,Silty,Fruits,17.0,17.0,17.0,17-17-17
48783,25.9,63.0,45.4,Silty,Tomato,10.0,26.0,26.0,10-26-26
23357,24.7,70.4,59.4,Loamy,Fruits,17.0,17.0,17.0,17-17-17
20418,26.7,65.8,50.9,Silty,Tomato,28.0,1.9,28.0,28-28
37155,25.5,66.6,42.1,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
34483,27.4,69.1,37.0,Sandy,Rice,20.0,4.6,20.0,20-20
15562,36.9,64.6,57.7,Sandy,Fruits,45.4,44.3,36.2,28-28
34463,30.1,52.6,39.8,Clayey,Wheat,20.0,4.1,20.0,20-20
29892,27.9,64.3,31.2,Clayey,Wheat,20.0,4.8,20.0,20-20
20037,30.8,55.6,47.2,Loamy,Potato,28.0,4.6,28.0,28-28
34115,29.9,57.7,35.9,Sandy,Rice,20.0,4.9,20.0,20-20
24665,27.5,71.4,48.0,Silty,Vegetables,17.0,17.0,17.0,17-17-17
35367,31.7,69.4,31.1,Clayey,Rice,20.0,2.6,20.0,20-20
18184,25.9,55.1,46.0,Silty,Potato,28.0,0.1,28.0,28-28
1942,34.3,66.5,47.3,Clayey,Maize,49.4,2.9,4.5,Urea
3376,31.1,60.1,51.1,Clayey,Rice,45.8,4.8,1.6,Urea
4071,28.0,64.2,40.1,Clayey,Maize,42.9,0.3,3.2,Urea
48184,27.7,75.8,50.7,Silty,Potato,10.0,26.0,26.0,10-26-26
8676,24.5,54.1,37.8,Loamy,Sugarcane,18.9,0.2,46.7,DAP
2869,33.0,66.4,52.9,Clayey,Wheat,45.2,3.3,1.2,Urea
9434,28.9,63.6,35.3,Loamy,Groundnut,19.8,0.5,47.6,DAP
4830,28.2,60.1,59.3,Loamy,Wheat,40.1,1.4,2.2,Urea
49329,28.0,65.4,49.7,Silty,Chilli,10.0,26.0,26.0,10-26-26
17487,26.9,74.0,50.8,Silty,Onion,28.0,3.3,28.0,28-28
16846,27.9,68.3,41.9,Loamy,Potato,28.0,4.4,28.0,28-28
49543,25.7,64.5,51.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
49327,25.8,66.0,53.2,Loamy,Tomato,10.0,26.0,26.0,10-26-26
43828,23.7,69.4,57.5,Loamy,Chilli,10.0,26.0,26.0,10-26-26
35631,26.2,54.5,37.9,Sandy,Rice,20.0,0.9,20.0,20-20
42215,20.5,62.6,44.1,Loamy,Cotton,14.0,14.0,35.0,14-35-14
38571,21.6,69.2,50.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
48509,31.5,86.7,58.8,Clayey,Groundnut,24.0,29.2,25.2,10-26-26
45900,25.9,71.3,56.4,Silty,Tomato,10.0,26.0,26.0,10-26-26
23443,24.5,65.2,55.8,Silty,Fruits,17.0,17.0,17.0,17-17-17
23589,18.4,73.4,43.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
20994,31.6,61.5,41.8,Loamy,Tomato,28.0,4.1,28.0,28-28
14647,26.2,68.5,41.2,Loamy,Onion,28.0,1.4,28.0,28-28
45702,24.6,71.0,51.8,Silty,Potato,10.0,26.0,26.0,10-26-26
26748,21.0,70.4,44.3,Silty,Vegetables,17.0,17.0,17.0,17-17-17
30386,28.5,53.1,48.0,Clayey,Rice,20.0,1.4,20.0,20-20
15937,25.7,55.1,44.7,Loamy,Tomato,28.0,4.0,28.0,28-28
29210,30.8,53.3,34.4,Sandy,Rice,20.0,4.9,20.0,20-20
9166,24.7,51.7,44.1,Sandy,Groundnut,19.0,1.8,47.9,DAP
19683,26.2,69.5,36.8,Silty,Onion,28.0,3.5,28.0,28-28
9791,24.9,54.0,35.8,Loamy,Groundnut,19.7,0.7,46.3,DAP
37964,27.4,58.8,38.3,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
46316,26.9,65.8,45.3,Silty,Potato,10.0,26.0,26.0,10-26-26
16571,31.3,60.9,54.8,Silty,Potato,28.0,1.6,28.0,28-28
23273,18.5,75.4,41.5,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
29308,26.7,54.7,30.2,Sandy,Wheat,20.0,4.2,20.0,20-20
10874,24.5,51.2,37.3,Sandy,Groundnut,18.8,0.8,47.9,DAP
41416,27.7,69.2,49.5,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
23585,26.3,77.1,55.5,Silty,Fruits,17.0,17.0,17.0,17-17-17
32832,30.7,54.5,48.9,Clayey,Rice,20.0,0.4,20.0,20-20
42918,22.1,70.3,48.3,Loamy,Chilli,10.0,26.0,26.0,10-26-26
29233,30.1,57.8,33.3,Clayey,Wheat,20.0,4.5,20.0,20-20
3864,30.6,75.8,44.9,Clayey,Maize,49.5,0.2,4.5,Urea
46984,24.8,61.7,50.3,Loamy,Chilli,10.0,26.0,26.0,10-26-26
9605,28.9,55.0,31.5,Sandy,Groundnut,19.0,0.1,46.6,DAP
12089,23.2,58.1,31.6,Loamy,Groundnut,19.5,1.6,46.6,DAP
4265,28.8,65.9,59.9,Clayey,Wheat,49.0,2.3,0.5,Urea
49366,23.3,70.0,58.8,Loamy,Tomato,10.0,26.0,26.0,10-26-26
38834,20.1,63.4,47.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
20525,28.5,59.7,40.2,Loamy,Onion,28.0,2.4,28.0,28-28
40684,23.0,72.8,41.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
18957,30.8,68.4,36.4,Loamy,Tomato,28.0,4.6,28.0,28-28
32362,25.2,56.7,32.8,Clayey,Wheat,20.0,0.2,20.0,20-20
35495,32.7,62.6,43.0,Clayey,Rice,20.0,4.6,20.0,20-20
8007,24.1,56.8,41.9,Loamy,Sugarcane,19.4,1.0,47.0,DAP
21437,23.9,72.2,55.4,Silty,Fruits,17.0,17.0,17.0,17-17-17
41225,28.5,71.0,35.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
20758,26.6,73.6,52.3,Loamy,Potato,28.0,3.2,28.0,28-28
37023,29.6,69.3,52.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
47122,23.1,65.7,42.4,Loamy,Tomato,10.0,26.0,26.0,10-26-26
5046,34.6,66.0,57.8,Loamy,Maize,48.0,1.7,4.3,Urea
37143,21.4,71.2,37.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
3004,33.0,77.3,51.7,Loamy,Maize,49.6,0.5,0.6,Urea
30403,32.2,61.1,39.1,Clayey,Rice,20.0,1.9,20.0,20-20
12377,25.2,58.4,40.4,Loamy,Cotton,19.2,1.3,46.9,DAP
28582,34.8,65.1,46.5,Clayey,Wheat,20.0,2.3,20.0,20-20
41645,22.2,69.1,42.9,Sandy,Cotton,14.0,14.0,35.0,14-35-14
15293,30.9,63.1,53.9,Loamy,Tomato,28.0,3.7,28.0,28-28
19039,31.4,61.5,37.0,Loamy,Potato,28.0,2.6,28.0,28-28
1004,27.4,74.6,40.8,Clayey,Rice,43.0,1.4,3.2,Urea
36280,28.9,70.8,52.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
28340,27.6,69.9,55.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
34135,31.9,57.5,32.8,Sandy,Wheat,20.0,3.5,20.0,20-20
25581,18.6,69.2,59.1,Loamy,Flowers,17.0,17.0,17.0,17-17-17
15389,26.6,65.0,48.4,Loamy,Onion,28.0,0.6,28.0,28-28
38355,26.8,55.4,54.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
33464,34.0,65.9,46.4,Sandy,Rice,20.0,3.1,20.0,20-20
3571,28.2,68.2,47.2,Loamy,Rice,49.9,4.8,1.0,Urea
21466,26.5,66.7,53.6,Loamy,Fruits,17.0,17.0,17.0,17-17-17
41185,22.1,64.3,41.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
39067,27.5,59.1,36.9,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
21430,18.8,64.6,42.4,Silty,Vegetables,17.0,17.0,17.0,17-17-17
35506,30.2,58.9,42.6,Sandy,Rice,20.0,1.8,20.0,20-20
32830,33.3,62.8,31.5,Clayey,Wheat,20.0,0.8,20.0,20-20
31462,33.9,67.1,40.9,Clayey,Rice,20.0,0.4,20.0,20-20
17667,24.1,65.9,42.5,Silty,Tomato,28.0,5.0,28.0,28-28
48947,25.6,71.3,49.2,Loamy,Tomato,10.0,26.0,26.0,10-26-26
29543,30.3,59.5,46.6,Sandy,Rice,20.0,4.4,20.0,20-20
32492,30.0,54.5,34.8,Clayey,Rice,20.0,1.0,20.0,20-20
37740,29.8,57.1,36.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
49704,24.3,61.4,56.6,Loamy,Potato,10.0,26.0,26.0,10-26-26
35039,29.1,55.3,39.5,Clayey,Wheat,20.0,3.8,20.0,20-20
42997,23.8,70.0,47.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
7407,21.9,63.9,42.5,Sandy,Cotton,19.2,1.3,47.0,DAP
29004,34.5,59.5,44.6,Clayey,Wheat,20.0,2.6,20.0,20-20
17320,28.7,59.5,46.0,Silty,Onion,28.0,4.7,28.0,28-28
8271,28.5,67.6,30.8,Loamy,Sugarcane,18.7,0.0,46.9,DAP
4040,34.1,76.3,51.3,Loamy,Wheat,47.7,4.7,2.9,Urea
34572,28.3,57.0,39.9,Sandy,Wheat,20.0,0.8,20.0,20-20
39595,21.9,62.9,43.7,Sandy,Cotton,14.0,14.0,35.0,14-35-14
48384,23.2,67.8,55.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
20083,26.1,72.2,44.8,Silty,Onion,28.0,1.9,28.0,28-28
48305,21.8,76.7,47.2,Loamy,Chilli,10.0,26.0,26.0,10-26-26
4422,25.9,67.3,58.4,Clayey,Wheat,45.5,4.8,0.9,Urea
9793,24.2,51.8,32.4,Loamy,Groundnut,19.3,1.1,47.1,DAP
31864,31.5,56.7,43.0,Clayey,Wheat,20.0,4.2,20.0,20-20
41583,28.2,59.1,37.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
29200,32.6,65.3,32.4,Sandy,Rice,20.0,1.6,20.0,20-20
46372,21.2,70.7,52.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
6557,32.7,67.5,44.4,Clayey,Wheat,49.2,4.3,2.5,Urea
28437,27.8,64.8,45.0,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
31307,25.4,61.9,38.8,Clayey,Wheat,20.0,2.0,20.0,20-20
18248,23.7,62.0,44.5,Loamy,Onion,28.0,0.5,28.0,28-28
40203,28.6,56.9,42.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
45111,20.2,74.4,47.8,Sandy,Onion,44.0,13.4,36.8,10-26-26
22378,23.6,69.3,52.9,Silty,Vegetables,17.0,17.0,17.0,17-17-17
23678,26.6,60.4,47.0,Loamy,Fruits,17.0,17.0,17.0,17-17-17
43181,26.9,60.4,55.8,Silty,Tomato,10.0,26.0,26.0,10-26-26
21187,24.3,71.2,39.7,Loamy,Potato,28.0,3.5,28.0,28-28
44195,21.1,79.1,59.5,Loamy,Potato,10.0,26.0,26.0,10-26-26
45054,23.2,76.4,50.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
38407,28.0,72.5,50.2,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
2997,33.3,74.8,48.2,Clayey,Rice,47.0,2.2,0.1,Urea
3716,34.2,75.8,46.2,Clayey,Rice,46.7,2.3,3.9,Urea
47544,20.9,65.4,40.5,Loamy,Chilli,10.0,26.0,26.0,10-26-26
315,29.1,78.1,46.4,Clayey,Rice,42.8,4.6,4.0,Urea
25221,23.6,79.0,41.2,Silty,Vegetables,17.0,17.0,17.0,17-17-17
21112,25.7,55.8,42.6,Loamy,Potato,28.0,1.7,28.0,28-28
35077,28.7,57.6,49.4,Sandy,Wheat,20.0,3.4,20.0,20-20
6212,30.8,74.2,57.3,Loamy,Maize,45.9,1.3,0.2,Urea
22228,19.8,61.2,56.8,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
31478,29.1,82.0,22.7,Clayey,Vegetables,3.2,19.7,15.0,20-20
29700,24.5,64.2,46.1,Clayey,Rice,46.6,7.6,21.9,20-20
32907,31.7,68.0,30.7,Clayey,Rice,20.0,4.8,20.0,20-20
20179,24.5,58.9,51.5,Loamy,Tomato,28.0,3.8,28.0,28-28
43084,23.8,70.8,54.1,Silty,Chilli,10.0,26.0,26.0,10-26-26
46864,20.8,74.1,45.7,Silty,Chilli,10.0,26.0,26.0,10-26-26
40161,26.3,75.0,49.2,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
16704,30.7,65.4,45.9,Loamy,Potato,28.0,3.2,28.0,28-28
8395,27.3,55.5,38.7,Sandy,Sugarcane,18.7,0.0,46.7,DAP
673,33.5,61.1,42.1,Loamy,Rice,48.2,4.5,4.9,Urea
41810,20.6,58.9,48.7,Sandy,Cotton,14.0,14.0,35.0,14-35-14
35760,27.7,55.6,46.9,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
28955,26.9,54.5,30.1,Clayey,Wheat,20.0,3.9,20.0,20-20
31637,33.2,62.4,44.3,Sandy,Wheat,20.0,2.7,20.0,20-20
12286,29.2,62.4,47.7,Sandy,Sugarcane,19.4,1.7,46.8,DAP
44869,20.4,62.7,47.3,Silty,Potato,10.0,26.0,26.0,10-26-26
23216,26.8,75.0,41.0,Loamy,Fruits,17.0,17.0,17.0,17-17-17
19053,28.2,62.7,44.3,Silty,Potato,28.0,1.4,28.0,28-28
37284,24.7,70.5,54.5,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
42695,39.0,66.4,68.5,Sandy,Cotton,17.7,27.9,24.0,14-35-14
880,27.6,64.8,49.7,Clayey,Maize,40.5,2.3,4.3,Urea
17738,25.2,65.8,36.1,Silty,Onion,28.0,3.2,28.0,28-28
12860,25.9,52.8,36.6,Loamy,Sugarcane,19.7,0.4,46.6,DAP
25808,24.0,69.4,49.5,Silty,Flowers,17.0,17.0,17.0,17-17-17
39682,21.6,62.5,44.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
49574,18.3,66.1,58.7,Loamy,Potato,10.0,26.0,26.0,10-26-26
28368,24.6,70.6,57.4,Loamy,Fruits,17.0,17.0,17.0,17-17-17
46695,24.9,63.1,53.1,Loamy,Potato,10.0,26.0,26.0,10-26-26
12436,24.8,63.2,35.2,Sandy,Sugarcane,20.0,0.2,46.1,DAP
44715,26.4,69.8,58.7,Silty,Tomato,10.0,26.0,26.0,10-26-26
38606,27.2,61.4,52.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
15567,25.9,65.6,42.3,Loamy,Tomato,28.0,4.9,28.0,28-28
7597,23.2,66.5,46.9,Loamy,Cotton,19.7,1.4,46.1,DAP
35157,30.0,63.1,43.1,Sandy,Wheat,20.0,1.8,20.0,20-20
31311,27.2,69.6,40.0,Clayey,Rice,20.0,1.1,20.0,20-20
31199,31.8,51.2,48.4,Sandy,Wheat,20.0,3.0,20.0,20-20
11179,22.5,59.7,46.1,Sandy,Cotton,19.9,0.7,46.4,DAP
6822,29.5,63.6,57.1,Clayey,Maize,49.2,2.3,1.1,Urea
19622,26.4,57.8,36.9,Silty,Potato,28.0,1.1,28.0,28-28
39029,22.6,69.5,41.5,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
39785,22.6,62.5,36.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
40157,28.0,71.0,43.0,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
17693,25.6,67.0,53.9,Silty,Potato,28.0,4.5,28.0,28-28
24482,21.2,67.4,48.0,Silty,Flowers,17.0,17.0,17.0,17-17-17
15797,24.9,73.4,48.9,Loamy,Tomato,28.0,0.0,28.0,28-28
14774,31.2,68.6,36.4,Silty,Onion,28.0,3.6,28.0,28-28
12053,26.1,67.0,44.7,Sandy,Sugarcane,18.7,1.3,47.3,DAP
30382,27.5,52.6,40.4,Sandy,Rice,20.0,4.7,20.0,20-20
8474,28.5,59.0,39.4,Sandy,Groundnut,19.2,0.0,46.9,DAP
46704,27.4,73.8,48.1,Loamy,Tomato,10.0,26.0,26.0,10-26-26
8953,27.9,69.3,48.5,Loamy,Sugarcane,19.6,1.6,46.5,DAP
30094,34.4,53.5,42.9,Clayey,Rice,20.0,2.3,20.0,20-20
20561,29.9,59.6,52.8,Loamy,Potato,28.0,2.2,28.0,28-28
7475,28.8,69.1,48.6,Sandy,Cotton,18.1,0.8,46.3,DAP
3851,27.6,79.3,46.2,Clayey,Wheat,41.2,3.4,0.1,Urea
28109,21.3,65.6,45.6,Silty,Fruits,17.0,17.0,17.0,17-17-17
35873,28.9,65.9,45.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
36208,23.7,64.5,50.9,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
3026,32.8,77.0,45.4,Loamy,Rice,43.1,4.3,2.3,Urea
16125,31.0,61.9,50.3,Silty,Potato,28.0,0.4,28.0,28-28
8322,29.8,67.2,47.7,Sandy,Cotton,18.9,0.5,47.9,DAP
12401,28.0,54.7,41.9,Loamy,Groundnut,18.9,0.8,47.7,DAP
19435,23.9,58.5,42.5,Loamy,Onion,28.0,0.9,28.0,28-28
15889,27.8,64.3,37.2,Silty,Onion,28.0,2.1,28.0,28-28
36547,20.5,72.7,54.9,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
35742,27.5,55.6,53.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
35001,25.9,65.4,41.9,Sandy,Wheat,20.0,1.8,20.0,20-20
42993,26.9,68.3,55.4,Loamy,Chilli,10.0,26.0,26.0,10-26-26
986,28.5,72.8,44.9,Clayey,Rice,42.3,4.0,2.6,Urea
19056,27.6,64.8,43.1,Silty,Onion,28.0,3.7,28.0,28-28
6112,31.7,72.6,55.6,Clayey,Wheat,40.3,0.6,4.6,Urea
21228,30.9,61.5,48.8,Loamy,Tomato,28.0,2.7,28.0,28-28
22513,24.9,65.0,47.6,Silty,Fruits,17.0,17.0,17.0,17-17-17
47565,20.3,75.4,44.2,Silty,Potato,10.0,26.0,26.0,10-26-26
18379,30.2,68.7,44.5,Silty,Onion,28.0,2.2,28.0,28-28
8764,28.3,53.9,30.7,Loamy,Cotton,19.5,0.7,47.9,DAP
47370,25.3,63.5,49.3,Loamy,Tomato,10.0,26.0,26.0,10-26-26
9989,25.2,63.8,47.5,Loamy,Groundnut,19.1,0.5,46.7,DAP
35253,28.0,63.6,37.0,Clayey,Wheat,20.0,2.0,20.0,20-20
35595,33.2,65.3,33.9,Clayey,Rice,20.0,1.1,20.0,20-20
25088,21.3,75.4,57.8,Loamy,Flowers,17.0,17.0,17.0,17-17-17
17517,30.9,55.5,52.4,Silty,Potato,28.0,1.9,28.0,28-28
7480,28.7,68.1,41.7,Loamy,Cotton,18.9,2.0,47.1,DAP
15481,23.5,66.0,51.5,Silty,Potato,28.0,0.8,28.0,28-28
16832,28.6,73.0,37.9,Silty,Potato,28.0,3.0,28.0,28-28
23453,27.8,66.2,42.4,Silty,Vegetables,17.0,17.0,17.0,17-17-17
13140,23.0,58.2,33.6,Loamy,Sugarcane,19.4,1.4,47.4,DAP
29599,16.1,44.0,40.2,Loamy,Wheat,30.7,46.7,35.7,20-20
3212,27.8,66.5,47.7,Loamy,Wheat,41.1,3.5,4.7,Urea
17355,31.6,64.3,49.5,Loamy,Potato,28.0,5.0,28.0,28-28
21941,21.0,62.0,52.6,Silty,Vegetables,17.0,17.0,17.0,17-17-17
2190,29.1,60.9,59.1,Loamy,Rice,40.8,2.6,1.5,Urea
5569,30.1,64.9,58.4,Loamy,Wheat,45.1,0.7,0.7,Urea
28359,23.9,71.9,54.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
36422,22.6,68.1,40.2,Sandy,Cotton,14.0,14.0,35.0,14-35-14
41568,21.2,73.0,54.6,Silty,Flowers,26.4,6.8,30.4,14-35-14
26282,22.7,71.7,50.5,Silty,Fruits,17.0,17.0,17.0,17-17-17
47940,27.1,72.9,55.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
49549,27.1,74.8,41.4,Loamy,Tomato,10.0,26.0,26.0,10-26-26
48353,26.0,68.2,48.5,Loamy,Chilli,10.0,26.0,26.0,10-26-26
1645,16.9,88.0,63.9,Sandy,Cotton,7.0,23.0,45.9,Urea
47355,23.8,76.3,46.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
43138,18.8,68.2,47.0,Loamy,Tomato,10.0,26.0,26.0,10-26-26
29244,28.5,60.2,47.2,Sandy,Wheat,20.0,1.7,20.0,20-20
20197,22.9,65.2,44.3,Silty,Tomato,28.0,1.2,28.0,28-28
22070,25.8,67.8,48.1,Silty,Vegetables,17.0,17.0,17.0,17-17-17
36340,18.3,50.1,45.0,Silty,Chilli,16.6,48.0,12.8,14-35-14
37161,28.9,59.3,49.2,Loamy,Cotton,14.0,14.0,35.0,14-35-14
38387,23.3,59.2,42.5,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
13206,20.5,60.2,31.4,Sandy,Sugarcane,19.8,1.3,47.8,DAP
726,34.8,73.3,45.7,Clayey,Rice,44.2,0.4,2.6,Urea
46118,18.9,67.1,49.2,Silty,Tomato,10.0,26.0,26.0,10-26-26
40468,27.4,64.5,35.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
39247,29.9,71.2,52.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
13903,29.6,60.9,33.1,Loamy,Cotton,18.1,1.2,47.1,DAP
16890,31.8,59.6,46.6,Silty,Tomato,28.0,2.7,28.0,28-28
38887,28.7,72.5,46.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
31034,32.4,66.8,42.1,Clayey,Rice,20.0,1.6,20.0,20-20
23367,24.1,71.8,45.8,Loamy,Flowers,17.0,17.0,17.0,17-17-17
26965,25.3,76.6,55.3,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
48299,24.6,63.3,47.1,Silty,Tomato,10.0,26.0,26.0,10-26-26
822,32.4,73.2,47.1,Loamy,Wheat,46.8,2.8,4.0,Urea
49142,27.0,68.8,58.4,Silty,Tomato,10.0,26.0,26.0,10-26-26
18425,25.0,63.0,45.4,Loamy,Onion,28.0,1.4,28.0,28-28
38614,29.4,74.0,40.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
27061,20.8,62.0,52.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
46244,22.0,70.1,57.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
7892,29.5,55.7,33.9,Sandy,Sugarcane,19.0,0.3,47.4,DAP
40204,21.0,74.2,35.1,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
32269,27.2,57.6,48.8,Clayey,Wheat,20.0,0.3,20.0,20-20
32820,32.8,69.1,39.9,Clayey,Wheat,20.0,3.3,20.0,20-20
26209,23.8,72.5,41.9,Silty,Flowers,17.0,17.0,17.0,17-17-17
12059,26.4,60.8,45.5,Sandy,Sugarcane,18.2,1.8,47.5,DAP
4216,26.4,63.2,52.5,Loamy,Wheat,44.0,3.9,2.0,Urea
12947,28.4,64.9,46.0,Loamy,Sugarcane,19.9,1.8,47.7,DAP
709,28.0,69.2,41.9,Loamy,Maize,43.2,3.4,4.0,Urea
47848,21.9,70.5,45.1,Silty,Chilli,10.0,26.0,26.0,10-26-26
5,15.4,51.5,32.1,Loamy,Fruits,47.1,19.3,28.2,Urea
30249,28.3,59.7,31.9,Sandy,Wheat,20.0,3.7,20.0,20-20
15398,30.3,69.0,35.6,Loamy,Potato,28.0,1.2,28.0,28-28
42712,22.9,63.5,54.3,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
21298,28.7,62.5,36.7,Silty,Potato,28.0,3.1,28.0,28-28
24469,26.0,60.2,48.8,Silty,Flowers,17.0,17.0,17.0,17-17-17
21633,23.8,73.9,53.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
29573,30.8,69.5,33.7,Sandy,Wheat,20.0,2.8,20.0,20-20
18177,15.9,86.5,59.4,Clayey,Potato,25.0,30.3,38.5,28-28
49509,27.8,70.0,42.2,Loamy,Potato,10.0,26.0,26.0,10-26-26
30970,30.4,69.0,34.7,Clayey,Wheat,20.0,4.1,20.0,20-20
24988,23.0,61.2,47.9,Silty,Fruits,17.0,17.0,17.0,17-17-17
11307,23.8,63.0,44.8,Sandy,Cotton,19.5,0.6,47.9,DAP
26815,24.1,75.9,54.8,Silty,Vegetables,17.0,17.0,17.0,17-17-17
17453,29.6,59.1,48.0,Silty,Potato,28.0,4.6,28.0,28-28
49376,21.2,63.7,55.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
21370,16.1,88.8,54.2,Sandy,Chilli,22.1,47.7,1.2,28-28
22078,21.2,78.9,54.2,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
12852,25.2,57.7,43.2,Loamy,Groundnut,19.0,1.3,47.8,DAP
24930,19.2,78.3,59.6,Silty,Flowers,17.0,17.0,17.0,17-17-17
25067,34.7,65.4,59.7,Loamy,Onion,12.7,13.5,48.6,17-17-17
1901,26.9,65.8,55.6,Clayey,Rice,47.7,2.4,1.9,Urea
36174,20.9,57.0,52.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
46177,18.9,71.4,50.7,Loamy,Tomato,10.0,26.0,26.0,10-26-26
41764,24.7,64.9,44.1,Sandy,Cotton,14.0,14.0,35.0,14-35-14
31762,33.6,58.1,35.2,Sandy,Wheat,20.0,4.7,20.0,20-20
7442,21.4,57.6,35.2,Loamy,Groundnut,18.4,1.2,46.8,DAP
40992,23.2,56.8,53.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
25387,24.3,79.4,54.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
44031,26.1,70.2,59.4,Loamy,Chilli,10.0,26.0,26.0,10-26-26
1389,31.8,60.4,54.1,Clayey,Maize,47.7,0.1,4.3,Urea
21229,30.4,59.7,52.2,Silty,Tomato,28.0,3.1,28.0,28-28
40998,27.6,55.5,64.0,Sandy,Cotton,17.8,41.9,31.0,14-35-14
31979,28.7,60.1,31.6,Sandy,Rice,20.0,2.5,20.0,20-20
21179,25.6,69.2,37.3,Loamy,Tomato,28.0,0.6,28.0,28-28
39629,20.3,69.7,36.7,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
12430,27.7,50.8,31.1,Sandy,Sugarcane,19.0,1.3,47.7,DAP
3768,25.4,67.0,49.3,Loamy,Rice,41.1,0.5,4.2,Urea
17708,31.0,70.7,36.5,Silty,Tomato,28.0,3.6,28.0,28-28
6073,28.3,62.8,57.3,Loamy,Wheat,48.9,3.5,3.9,Urea
32760,32.1,50.2,48.5,Clayey,Rice,20.0,3.1,20.0,20-20
48896,26.8,78.9,50.5,Loamy,Potato,10.0,26.0,26.0,10-26-26
28817,25.7,59.6,44.4,Sandy,Rice,20.0,1.6,20.0,20-20
8740,25.1,55.0,38.7,Loamy,Groundnut,18.3,1.2,47.7,DAP
1739,31.3,68.4,41.2,Loamy,Wheat,44.6,1.5,4.8,Urea
43379,19.8,70.6,48.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
37080,22.2,60.1,35.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
